2022-05-16 22:05:680 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:557 INFO  LoginPage :60 - Verify error message [[ChromeDriver: chrome on WINDOWS (e069d98699215dbe0d366f8657bee5f4)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-16 22:05:212 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:544 INFO  LoginPage :39 - Click on login [[ChromeDriver: chrome on WINDOWS (746b5454fe409bc7d9ba8976dfda551d)] -> xpath: //a[normalize-space()='Log in']]
2022-05-16 22:05:600 INFO  LoginPage :48 - Enter email xyz123@yahoo.comin email field [[ChromeDriver: chrome on WINDOWS (746b5454fe409bc7d9ba8976dfda551d)] -> xpath: //input[@id='Email']]
2022-05-16 22:05:655 INFO  LoginPage :52 - Enter password xyz123in password field [[ChromeDriver: chrome on WINDOWS (746b5454fe409bc7d9ba8976dfda551d)] -> xpath: //input[@id='Password']]
2022-05-16 22:05:48 INFO  LoginPage :56 - Click on log in button [[ChromeDriver: chrome on WINDOWS (746b5454fe409bc7d9ba8976dfda551d)] -> xpath: //button[normalize-space()='Log in']]
2022-05-16 22:05:711 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:975 INFO  LoginPage :39 - Click on login [[ChromeDriver: chrome on WINDOWS (6c5f6c4bb2689103a823f178109e90e3)] -> xpath: //a[normalize-space()='Log in']]
2022-05-16 22:05:34 INFO  LoginPage :48 - Enter email markpaul@yahoo.comin email field [[ChromeDriver: chrome on WINDOWS (6c5f6c4bb2689103a823f178109e90e3)] -> xpath: //input[@id='Email']]
2022-05-16 22:05:90 INFO  LoginPage :52 - Enter password mark12paulin password field [[ChromeDriver: chrome on WINDOWS (6c5f6c4bb2689103a823f178109e90e3)] -> xpath: //input[@id='Password']]
2022-05-16 22:05:467 INFO  LoginPage :56 - Click on log in button [[ChromeDriver: chrome on WINDOWS (6c5f6c4bb2689103a823f178109e90e3)] -> xpath: //button[normalize-space()='Log in']]
2022-05-16 22:05:140 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:206 INFO  RegisterPage :76 - Click on register [[ChromeDriver: chrome on WINDOWS (d9877cb1303bfc350f96fcf23842ade1)] -> xpath: //a[normalize-space()='Register']]
2022-05-16 22:05:595 INFO  RegisterPage :76 - Click on register [[ChromeDriver: chrome on WINDOWS (d9877cb1303bfc350f96fcf23842ade1)] -> xpath: //a[normalize-space()='Register']]
2022-05-16 22:05:265 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:572 INFO  RegisterPage :76 - Click on register [[ChromeDriver: chrome on WINDOWS (f89be071716c239e14764ed90205e786)] -> xpath: //a[normalize-space()='Register']]
2022-05-16 22:05:623 INFO  RegisterPage :142 - Click on register button [[ChromeDriver: chrome on WINDOWS (f89be071716c239e14764ed90205e786)] -> xpath: //button[@id='register-button']]
2022-05-16 22:05:650 INFO  RegisterPage :91 - Verify first name [[ChromeDriver: chrome on WINDOWS (f89be071716c239e14764ed90205e786)] -> xpath: //span[@id='FirstName-error']]
2022-05-16 22:05:674 INFO  RegisterPage :102 - Verify last name [[ChromeDriver: chrome on WINDOWS (f89be071716c239e14764ed90205e786)] -> xpath: //span[@id='LastName-error']]
2022-05-16 22:05:698 INFO  RegisterPage :114 - Verify emil required [[ChromeDriver: chrome on WINDOWS (f89be071716c239e14764ed90205e786)] -> xpath: //span[@id='Email-error']]
2022-05-16 22:05:721 INFO  RegisterPage :125 - Verify password [[ChromeDriver: chrome on WINDOWS (f89be071716c239e14764ed90205e786)] -> xpath: //span[@id='Password-error']]
2022-05-16 22:05:760 INFO  RegisterPage :136 - Verify confirm password [[ChromeDriver: chrome on WINDOWS (f89be071716c239e14764ed90205e786)] -> xpath: //input[@id='ConfirmPassword']]
2022-05-16 22:05:433 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:704 INFO  RegisterPage :76 - Click on register [[ChromeDriver: chrome on WINDOWS (89c09878634be8a8c4d5b9d1aacfbcc0)] -> xpath: //a[normalize-space()='Register']]
2022-05-16 22:05:749 INFO  RegisterPage :147 - Select gender [[ChromeDriver: chrome on WINDOWS (89c09878634be8a8c4d5b9d1aacfbcc0)] -> xpath: //input[@id='gender-female']]
2022-05-16 22:05:809 INFO  RegisterPage :86 - Enter first name Markin first name field [[ChromeDriver: chrome on WINDOWS (89c09878634be8a8c4d5b9d1aacfbcc0)] -> xpath: //input[@id='FirstName']]
2022-05-16 22:05:867 INFO  RegisterPage :97 - Enter last name  Paulin last name field [[ChromeDriver: chrome on WINDOWS (89c09878634be8a8c4d5b9d1aacfbcc0)] -> xpath: //input[@id='LastName']]
2022-05-16 22:05:922 INFO  RegisterPage :152 - Select date of birth 5in date field [[ChromeDriver: chrome on WINDOWS (89c09878634be8a8c4d5b9d1aacfbcc0)] -> xpath: //select[@name='DateOfBirthDay']]
2022-05-16 22:05:973 INFO  RegisterPage :157 - Select date of month Aprilin month field [[ChromeDriver: chrome on WINDOWS (89c09878634be8a8c4d5b9d1aacfbcc0)] -> xpath: //select[@name='DateOfBirthMonth']]
2022-05-16 22:05:29 INFO  RegisterPage :162 - Select date of year 2016in year field [[ChromeDriver: chrome on WINDOWS (89c09878634be8a8c4d5b9d1aacfbcc0)] -> xpath: //select[@name='DateOfBirthYear']]
2022-05-16 22:05:91 INFO  RegisterPage :108 - Enter email Mark789@yahoo.comin email field [[ChromeDriver: chrome on WINDOWS (89c09878634be8a8c4d5b9d1aacfbcc0)] -> xpath: //input[@id='Email']]
2022-05-16 22:05:149 INFO  RegisterPage :120 - Enter password Mark123in password field [[ChromeDriver: chrome on WINDOWS (89c09878634be8a8c4d5b9d1aacfbcc0)] -> xpath: //input[@id='Password']]
2022-05-16 22:05:207 INFO  RegisterPage :131 - Enter confirm password Mark123in password field [[ChromeDriver: chrome on WINDOWS (89c09878634be8a8c4d5b9d1aacfbcc0)] -> xpath: //input[@id='ConfirmPassword']]
2022-05-16 22:05:607 INFO  RegisterPage :142 - Click on register button [[ChromeDriver: chrome on WINDOWS (89c09878634be8a8c4d5b9d1aacfbcc0)] -> xpath: //button[@id='register-button']]
2022-05-16 22:05:568 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:885 INFO  RegisterPage :76 - Click on register [[ChromeDriver: chrome on WINDOWS (7370a7032c3c056a7955b221c49e7491)] -> xpath: //a[normalize-space()='Register']]
2022-05-16 22:05:933 INFO  RegisterPage :147 - Select gender [[ChromeDriver: chrome on WINDOWS (7370a7032c3c056a7955b221c49e7491)] -> xpath: //input[@id='gender-female']]
2022-05-16 22:05:10 INFO  RegisterPage :86 - Enter first name Markin first name field [[ChromeDriver: chrome on WINDOWS (7370a7032c3c056a7955b221c49e7491)] -> xpath: //input[@id='FirstName']]
2022-05-16 22:05:69 INFO  RegisterPage :97 - Enter last name  Paulin last name field [[ChromeDriver: chrome on WINDOWS (7370a7032c3c056a7955b221c49e7491)] -> xpath: //input[@id='LastName']]
2022-05-16 22:05:138 INFO  RegisterPage :152 - Select date of birth 5in date field [[ChromeDriver: chrome on WINDOWS (7370a7032c3c056a7955b221c49e7491)] -> xpath: //select[@name='DateOfBirthDay']]
2022-05-16 22:05:196 INFO  RegisterPage :157 - Select date of month Aprilin month field [[ChromeDriver: chrome on WINDOWS (7370a7032c3c056a7955b221c49e7491)] -> xpath: //select[@name='DateOfBirthMonth']]
2022-05-16 22:05:255 INFO  RegisterPage :162 - Select date of year 2016in year field [[ChromeDriver: chrome on WINDOWS (7370a7032c3c056a7955b221c49e7491)] -> xpath: //select[@name='DateOfBirthYear']]
2022-05-16 22:05:316 INFO  RegisterPage :108 - Enter email Mark789@yahoo.comin email field [[ChromeDriver: chrome on WINDOWS (7370a7032c3c056a7955b221c49e7491)] -> xpath: //input[@id='Email']]
2022-05-16 22:05:376 INFO  RegisterPage :120 - Enter password Mark123in password field [[ChromeDriver: chrome on WINDOWS (7370a7032c3c056a7955b221c49e7491)] -> xpath: //input[@id='Password']]
2022-05-16 22:05:436 INFO  RegisterPage :131 - Enter confirm password Mark123in password field [[ChromeDriver: chrome on WINDOWS (7370a7032c3c056a7955b221c49e7491)] -> xpath: //input[@id='ConfirmPassword']]
2022-05-16 22:05:838 INFO  RegisterPage :142 - Click on register button [[ChromeDriver: chrome on WINDOWS (7370a7032c3c056a7955b221c49e7491)] -> xpath: //button[@id='register-button']]
2022-05-16 22:05:703 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:908 INFO  ComputerPage :33 - Click on computer [[ChromeDriver: chrome on WINDOWS (e148fa3e81ff42035ab2e667e3d63f70)] -> xpath: //ul[@class='top-menu notmobile']//a[normalize-space()='Computers']]
2022-05-16 22:05:333 INFO  ComputerPage :44 - Click on desktop [[ChromeDriver: chrome on WINDOWS (e148fa3e81ff42035ab2e667e3d63f70)] -> xpath: //a[@title='Show products in category Desktops'][normalize-space()='Desktops']]
2022-05-16 22:05:112 INFO  BuildYourOwnComputerPage :54 - Build your own [[ChromeDriver: chrome on WINDOWS (e148fa3e81ff42035ab2e667e3d63f70)] -> xpath: //h2[@class='product-title']//a[normalize-space()='Build your own computer']]
2022-05-16 22:05:195 INFO  BuildYourOwnComputerPage :58 - select process2.2 GHz Intel Pentium Dual-Core E2200to process[[ChromeDriver: chrome on WINDOWS (e148fa3e81ff42035ab2e667e3d63f70)] -> xpath: //select[@id='product_attribute_1']]
2022-05-16 22:05:259 INFO  BuildYourOwnComputerPage :62 - select ram2 GBto process[[ChromeDriver: chrome on WINDOWS (e148fa3e81ff42035ab2e667e3d63f70)] -> xpath: //select[@id='product_attribute_2']]
2022-05-16 22:05:317 INFO  BuildYourOwnComputerPage :68 - Select HDD [[ChromeDriver: chrome on WINDOWS (e148fa3e81ff42035ab2e667e3d63f70)] -> xpath: //label[@for='product_attribute_3_6']]
2022-05-16 22:05:369 INFO  BuildYourOwnComputerPage :77 - Select OS [[ChromeDriver: chrome on WINDOWS (e148fa3e81ff42035ab2e667e3d63f70)] -> xpath: //label[@for='product_attribute_4_8']]
2022-05-16 22:05:386 INFO  BuildYourOwnComputerPage :86 - Select software [[[ChromeDriver: chrome on WINDOWS (e148fa3e81ff42035ab2e667e3d63f70)] -> xpath: //dd[@id='product_attribute_input_5']//li//label], [[ChromeDriver: chrome on WINDOWS (e148fa3e81ff42035ab2e667e3d63f70)] -> xpath: //dd[@id='product_attribute_input_5']//li//label], [[ChromeDriver: chrome on WINDOWS (e148fa3e81ff42035ab2e667e3d63f70)] -> xpath: //dd[@id='product_attribute_input_5']//li//label]]
2022-05-16 22:05:468 INFO  BuildYourOwnComputerPage :96 - Click on add to cart [[ChromeDriver: chrome on WINDOWS (e148fa3e81ff42035ab2e667e3d63f70)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-16 22:05:370 INFO  BuildYourOwnComputerPage :101 - Verify shopping cart [[ChromeDriver: chrome on WINDOWS (e148fa3e81ff42035ab2e667e3d63f70)] -> xpath: //p[@class='content']]
2022-05-16 22:05:53 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:101 INFO  ComputerPage :33 - Click on computer [[ChromeDriver: chrome on WINDOWS (210b531f243f47303f9f59ed9f78177c)] -> xpath: //ul[@class='top-menu notmobile']//a[normalize-space()='Computers']]
2022-05-16 22:05:559 INFO  ComputerPage :44 - Click on desktop [[ChromeDriver: chrome on WINDOWS (210b531f243f47303f9f59ed9f78177c)] -> xpath: //a[@title='Show products in category Desktops'][normalize-space()='Desktops']]
2022-05-16 22:05:249 INFO  BuildYourOwnComputerPage :54 - Build your own [[ChromeDriver: chrome on WINDOWS (210b531f243f47303f9f59ed9f78177c)] -> xpath: //h2[@class='product-title']//a[normalize-space()='Build your own computer']]
2022-05-16 22:05:306 INFO  BuildYourOwnComputerPage :58 - select process2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]to process[[ChromeDriver: chrome on WINDOWS (210b531f243f47303f9f59ed9f78177c)] -> xpath: //select[@id='product_attribute_1']]
2022-05-16 22:05:368 INFO  BuildYourOwnComputerPage :62 - select ram4GB [+$20.00]to process[[ChromeDriver: chrome on WINDOWS (210b531f243f47303f9f59ed9f78177c)] -> xpath: //select[@id='product_attribute_2']]
2022-05-16 22:05:446 INFO  BuildYourOwnComputerPage :71 - Select 400 [[ChromeDriver: chrome on WINDOWS (210b531f243f47303f9f59ed9f78177c)] -> xpath: //label[@for='product_attribute_3_7']]
2022-05-16 22:05:516 INFO  BuildYourOwnComputerPage :80 - Select premium [[ChromeDriver: chrome on WINDOWS (210b531f243f47303f9f59ed9f78177c)] -> xpath: //label[@for='product_attribute_4_9']]
2022-05-16 22:05:533 INFO  BuildYourOwnComputerPage :86 - Select software [[[ChromeDriver: chrome on WINDOWS (210b531f243f47303f9f59ed9f78177c)] -> xpath: //dd[@id='product_attribute_input_5']//li//label], [[ChromeDriver: chrome on WINDOWS (210b531f243f47303f9f59ed9f78177c)] -> xpath: //dd[@id='product_attribute_input_5']//li//label], [[ChromeDriver: chrome on WINDOWS (210b531f243f47303f9f59ed9f78177c)] -> xpath: //dd[@id='product_attribute_input_5']//li//label]]
2022-05-16 22:05:545 INFO  BuildYourOwnComputerPage :86 - Select software [[[ChromeDriver: chrome on WINDOWS (210b531f243f47303f9f59ed9f78177c)] -> xpath: //dd[@id='product_attribute_input_5']//li//label], [[ChromeDriver: chrome on WINDOWS (210b531f243f47303f9f59ed9f78177c)] -> xpath: //dd[@id='product_attribute_input_5']//li//label], [[ChromeDriver: chrome on WINDOWS (210b531f243f47303f9f59ed9f78177c)] -> xpath: //dd[@id='product_attribute_input_5']//li//label]]
2022-05-16 22:05:627 INFO  BuildYourOwnComputerPage :96 - Click on add to cart [[ChromeDriver: chrome on WINDOWS (210b531f243f47303f9f59ed9f78177c)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-16 22:05:497 INFO  BuildYourOwnComputerPage :101 - Verify shopping cart [[ChromeDriver: chrome on WINDOWS (210b531f243f47303f9f59ed9f78177c)] -> xpath: //p[@class='content']]
2022-05-16 22:05:159 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:456 INFO  ComputerPage :33 - Click on computer [[ChromeDriver: chrome on WINDOWS (d0bb2fc3a6ddfdff88452b7636719001)] -> xpath: //ul[@class='top-menu notmobile']//a[normalize-space()='Computers']]
2022-05-16 22:05:870 INFO  ComputerPage :44 - Click on desktop [[ChromeDriver: chrome on WINDOWS (d0bb2fc3a6ddfdff88452b7636719001)] -> xpath: //a[@title='Show products in category Desktops'][normalize-space()='Desktops']]
2022-05-16 22:05:619 INFO  BuildYourOwnComputerPage :54 - Build your own [[ChromeDriver: chrome on WINDOWS (d0bb2fc3a6ddfdff88452b7636719001)] -> xpath: //h2[@class='product-title']//a[normalize-space()='Build your own computer']]
2022-05-16 22:05:662 INFO  BuildYourOwnComputerPage :58 - select process2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]to process[[ChromeDriver: chrome on WINDOWS (d0bb2fc3a6ddfdff88452b7636719001)] -> xpath: //select[@id='product_attribute_1']]
2022-05-16 22:05:726 INFO  BuildYourOwnComputerPage :62 - select ram8GB [+$60.00]to process[[ChromeDriver: chrome on WINDOWS (d0bb2fc3a6ddfdff88452b7636719001)] -> xpath: //select[@id='product_attribute_2']]
2022-05-16 22:05:783 INFO  BuildYourOwnComputerPage :68 - Select HDD [[ChromeDriver: chrome on WINDOWS (d0bb2fc3a6ddfdff88452b7636719001)] -> xpath: //label[@for='product_attribute_3_6']]
2022-05-16 22:05:838 INFO  BuildYourOwnComputerPage :77 - Select OS [[ChromeDriver: chrome on WINDOWS (d0bb2fc3a6ddfdff88452b7636719001)] -> xpath: //label[@for='product_attribute_4_8']]
2022-05-16 22:05:853 INFO  BuildYourOwnComputerPage :86 - Select software [[[ChromeDriver: chrome on WINDOWS (d0bb2fc3a6ddfdff88452b7636719001)] -> xpath: //dd[@id='product_attribute_input_5']//li//label], [[ChromeDriver: chrome on WINDOWS (d0bb2fc3a6ddfdff88452b7636719001)] -> xpath: //dd[@id='product_attribute_input_5']//li//label], [[ChromeDriver: chrome on WINDOWS (d0bb2fc3a6ddfdff88452b7636719001)] -> xpath: //dd[@id='product_attribute_input_5']//li//label]]
2022-05-16 22:05:866 INFO  BuildYourOwnComputerPage :86 - Select software [[[ChromeDriver: chrome on WINDOWS (d0bb2fc3a6ddfdff88452b7636719001)] -> xpath: //dd[@id='product_attribute_input_5']//li//label], [[ChromeDriver: chrome on WINDOWS (d0bb2fc3a6ddfdff88452b7636719001)] -> xpath: //dd[@id='product_attribute_input_5']//li//label], [[ChromeDriver: chrome on WINDOWS (d0bb2fc3a6ddfdff88452b7636719001)] -> xpath: //dd[@id='product_attribute_input_5']//li//label]]
2022-05-16 22:05:878 INFO  BuildYourOwnComputerPage :86 - Select software [[[ChromeDriver: chrome on WINDOWS (d0bb2fc3a6ddfdff88452b7636719001)] -> xpath: //dd[@id='product_attribute_input_5']//li//label], [[ChromeDriver: chrome on WINDOWS (d0bb2fc3a6ddfdff88452b7636719001)] -> xpath: //dd[@id='product_attribute_input_5']//li//label], [[ChromeDriver: chrome on WINDOWS (d0bb2fc3a6ddfdff88452b7636719001)] -> xpath: //dd[@id='product_attribute_input_5']//li//label]]
2022-05-16 22:05:968 INFO  BuildYourOwnComputerPage :96 - Click on add to cart [[ChromeDriver: chrome on WINDOWS (d0bb2fc3a6ddfdff88452b7636719001)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-16 22:05:252 INFO  BuildYourOwnComputerPage :101 - Verify shopping cart [[ChromeDriver: chrome on WINDOWS (d0bb2fc3a6ddfdff88452b7636719001)] -> xpath: //p[@class='content']]
2022-05-16 22:05:933 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:902 INFO  LoginPage :39 - Click on login [[ChromeDriver: chrome on WINDOWS (890cc5b7e96e10dddcf5d0404aaa6e22)] -> xpath: //a[normalize-space()='Log in']]
2022-05-16 22:05:931 INFO  LoginPage :43 - Verify welcome [[ChromeDriver: chrome on WINDOWS (890cc5b7e96e10dddcf5d0404aaa6e22)] -> xpath: //h1[normalize-space()='Welcome, Please Sign In!']]
2022-05-16 22:05:585 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:591 INFO  LoginPage :39 - Click on login [[ChromeDriver: chrome on WINDOWS (3f54d56b9bf6b9a2ef7849682d4ab26f)] -> xpath: //a[normalize-space()='Log in']]
2022-05-16 22:05:647 INFO  LoginPage :48 - Enter email xyz123@yahoo.comin email field [[ChromeDriver: chrome on WINDOWS (3f54d56b9bf6b9a2ef7849682d4ab26f)] -> xpath: //input[@id='Email']]
2022-05-16 22:05:705 INFO  LoginPage :52 - Enter password xyz123in password field [[ChromeDriver: chrome on WINDOWS (3f54d56b9bf6b9a2ef7849682d4ab26f)] -> xpath: //input[@id='Password']]
2022-05-16 22:05:92 INFO  LoginPage :56 - Click on log in button [[ChromeDriver: chrome on WINDOWS (3f54d56b9bf6b9a2ef7849682d4ab26f)] -> xpath: //button[normalize-space()='Log in']]
2022-05-16 22:05:122 INFO  LoginPage :60 - Verify error message [[ChromeDriver: chrome on WINDOWS (3f54d56b9bf6b9a2ef7849682d4ab26f)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-16 22:05:786 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:795 INFO  LoginPage :39 - Click on login [[ChromeDriver: chrome on WINDOWS (670888a24737b3f8a390118952f1485d)] -> xpath: //a[normalize-space()='Log in']]
2022-05-16 22:05:851 INFO  LoginPage :48 - Enter email xyz123@yahoo.comin email field [[ChromeDriver: chrome on WINDOWS (670888a24737b3f8a390118952f1485d)] -> xpath: //input[@id='Email']]
2022-05-16 22:05:907 INFO  LoginPage :52 - Enter password xyz123in password field [[ChromeDriver: chrome on WINDOWS (670888a24737b3f8a390118952f1485d)] -> xpath: //input[@id='Password']]
2022-05-16 22:05:285 INFO  LoginPage :56 - Click on log in button [[ChromeDriver: chrome on WINDOWS (670888a24737b3f8a390118952f1485d)] -> xpath: //button[normalize-space()='Log in']]
2022-05-16 22:05:944 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:343 INFO  LoginPage :39 - Click on login [[ChromeDriver: chrome on WINDOWS (6ad9494d93e15de359ebcc5f7a2dcaad)] -> xpath: //a[normalize-space()='Log in']]
2022-05-16 22:05:402 INFO  LoginPage :48 - Enter email markpaul@yahoo.comin email field [[ChromeDriver: chrome on WINDOWS (6ad9494d93e15de359ebcc5f7a2dcaad)] -> xpath: //input[@id='Email']]
2022-05-16 22:05:460 INFO  LoginPage :52 - Enter password mark12paulin password field [[ChromeDriver: chrome on WINDOWS (6ad9494d93e15de359ebcc5f7a2dcaad)] -> xpath: //input[@id='Password']]
2022-05-16 22:05:854 INFO  LoginPage :56 - Click on log in button [[ChromeDriver: chrome on WINDOWS (6ad9494d93e15de359ebcc5f7a2dcaad)] -> xpath: //button[normalize-space()='Log in']]
2022-05-16 22:05:507 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:609 INFO  RegisterPage :76 - Click on register [[ChromeDriver: chrome on WINDOWS (9a28e73bedd1cd0439870443b54cfcb1)] -> xpath: //a[normalize-space()='Register']]
2022-05-16 22:05:61 INFO  RegisterPage :76 - Click on register [[ChromeDriver: chrome on WINDOWS (9a28e73bedd1cd0439870443b54cfcb1)] -> xpath: //a[normalize-space()='Register']]
2022-05-16 22:05:722 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:725 INFO  RegisterPage :76 - Click on register [[ChromeDriver: chrome on WINDOWS (a0632ee6fcb6cfdbfccf027ad316c3dc)] -> xpath: //a[normalize-space()='Register']]
2022-05-16 22:05:780 INFO  RegisterPage :142 - Click on register button [[ChromeDriver: chrome on WINDOWS (a0632ee6fcb6cfdbfccf027ad316c3dc)] -> xpath: //button[@id='register-button']]
2022-05-16 22:05:809 INFO  RegisterPage :91 - Verify first name [[ChromeDriver: chrome on WINDOWS (a0632ee6fcb6cfdbfccf027ad316c3dc)] -> xpath: //span[@id='FirstName-error']]
2022-05-16 22:05:833 INFO  RegisterPage :102 - Verify last name [[ChromeDriver: chrome on WINDOWS (a0632ee6fcb6cfdbfccf027ad316c3dc)] -> xpath: //span[@id='LastName-error']]
2022-05-16 22:05:856 INFO  RegisterPage :114 - Verify emil required [[ChromeDriver: chrome on WINDOWS (a0632ee6fcb6cfdbfccf027ad316c3dc)] -> xpath: //span[@id='Email-error']]
2022-05-16 22:05:878 INFO  RegisterPage :125 - Verify password [[ChromeDriver: chrome on WINDOWS (a0632ee6fcb6cfdbfccf027ad316c3dc)] -> xpath: //span[@id='Password-error']]
2022-05-16 22:05:911 INFO  RegisterPage :136 - Verify confirm password [[ChromeDriver: chrome on WINDOWS (a0632ee6fcb6cfdbfccf027ad316c3dc)] -> xpath: //input[@id='ConfirmPassword']]
2022-05-16 22:05:566 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:890 INFO  RegisterPage :76 - Click on register [[ChromeDriver: chrome on WINDOWS (4c1849fbe61260dde10acad70c84aa59)] -> xpath: //a[normalize-space()='Register']]
2022-05-16 22:05:937 INFO  RegisterPage :147 - Select gender [[ChromeDriver: chrome on WINDOWS (4c1849fbe61260dde10acad70c84aa59)] -> xpath: //input[@id='gender-female']]
2022-05-16 22:05:997 INFO  RegisterPage :86 - Enter first name Markin first name field [[ChromeDriver: chrome on WINDOWS (4c1849fbe61260dde10acad70c84aa59)] -> xpath: //input[@id='FirstName']]
2022-05-16 22:05:55 INFO  RegisterPage :97 - Enter last name  Paulin last name field [[ChromeDriver: chrome on WINDOWS (4c1849fbe61260dde10acad70c84aa59)] -> xpath: //input[@id='LastName']]
2022-05-16 22:05:111 INFO  RegisterPage :152 - Select date of birth 5in date field [[ChromeDriver: chrome on WINDOWS (4c1849fbe61260dde10acad70c84aa59)] -> xpath: //select[@name='DateOfBirthDay']]
2022-05-16 22:05:164 INFO  RegisterPage :157 - Select date of month Aprilin month field [[ChromeDriver: chrome on WINDOWS (4c1849fbe61260dde10acad70c84aa59)] -> xpath: //select[@name='DateOfBirthMonth']]
2022-05-16 22:05:222 INFO  RegisterPage :162 - Select date of year 2016in year field [[ChromeDriver: chrome on WINDOWS (4c1849fbe61260dde10acad70c84aa59)] -> xpath: //select[@name='DateOfBirthYear']]
2022-05-16 22:05:282 INFO  RegisterPage :108 - Enter email Mark434@yahoo.comin email field [[ChromeDriver: chrome on WINDOWS (4c1849fbe61260dde10acad70c84aa59)] -> xpath: //input[@id='Email']]
2022-05-16 22:05:340 INFO  RegisterPage :120 - Enter password Mark123in password field [[ChromeDriver: chrome on WINDOWS (4c1849fbe61260dde10acad70c84aa59)] -> xpath: //input[@id='Password']]
2022-05-16 22:05:397 INFO  RegisterPage :131 - Enter confirm password Mark123in password field [[ChromeDriver: chrome on WINDOWS (4c1849fbe61260dde10acad70c84aa59)] -> xpath: //input[@id='ConfirmPassword']]
2022-05-16 22:05:115 INFO  RegisterPage :142 - Click on register button [[ChromeDriver: chrome on WINDOWS (4c1849fbe61260dde10acad70c84aa59)] -> xpath: //button[@id='register-button']]
2022-05-16 22:05:141 INFO  RegisterPage :167 - Verify register [[ChromeDriver: chrome on WINDOWS (4c1849fbe61260dde10acad70c84aa59)] -> xpath: //div[@class='result']]
